title,singer,lyrics
별자리,10CM,"오늘밤 너는 내게 해줄 얘기들이 있다고
밤하늘에 박혀 있는 저 별들을 켜고
아주 오래 전에 저 별들에게 붙여진 
수많은 이야기들을
듣는 것 만으로 떨렸지만

바람이 불어도 움직일 리 없는 저 별빛처럼
네 옆에 있고만 싶은 내 마음 왜 모르는 걸까

듣고 싶은 이야기는 하나도 해주지 않고 
넌 앉아 있어
조용한 밤공기는 너를 더 눈치 없게 만들어
집에 가고 싶은 마음이 조금도 들지 않아 
옆에 앉아 있어
보고만 있었는걸 이름도 모르는 별자리들을

너는 별자리를 내게 알려 주려고 했나 봐
하지만 나는 다른 말을 기대했는데
아주 오래 전에 저 별들에게 붙여진 
수많은 이야기들을
듣는 척 마는 척 흘렸었지

온종일 하늘만 올려다 보고만 있을 건가 봐
네 옆에 기대고 싶은 내 마음 왜 모르는 걸까

듣고 싶은 이야기는 하나도 해주지 않고 
너는 떠났어
조용한 밤공기는 나를 더 유치하게 만들어
집에 가야 할 시간이 한참을 지났지만 
혼자 앉아 있어
보고만 있었는걸 이름도 모르는 별자리들을
그게 뭐라고"
죽겠네 (Album Ver.),10CM,"어떻게 해야 ~ 할지몰라
웃질 않아도 ~ 아름다와

바라만 봐도 ~ 너무좋아
죽겠네

코를 골아도 ~ 듣기좋아
냄새가 나도 ~ 향기로와
씻지않아도 너무 빛이나서
죽겠네

이러다 정말 미쳐 돌아 버리면 어쩌나..
이러다 진짜 숨이 덜컥 멎으면 어쩌나..

그대의 눈가에 눈꼽이 내게는 
it so nice ~ so nice ~ so nice 
그대의 스타킹 뜯어진 구멍도 
it so nice ~ so nice ~ so nice

일분일초가 보석같다
싸울시간이 나질않어
사랑만 해도 시간이 모질라서
죽겠네 ㅎㅎ 

이러다 정말 미쳐 돌아 버리면 어쩌나..
이러다 진짜 숨이 덜컥 멎으면 어쩌나..

그대의 잇몸에 김가루 내게는 
it so nice ~ so nice ~ so nice 
그대의 가슴이 충분치 않아도 
it so nice ~ so nice ~ so nice 

어떻게 해야 할지몰라
웃질않아도 아름다와
바라만 봐도 너무좋아
죽겠네~
죽겠네~"
좋아 (JOAH),10CM,"Oh baby
너무 좋아서 You’re driving me crazy
네 생각만 해도 기분이 좋아
기분이 좋아 기분이 좋아
Na Na Na Na

이 느낌
너만 느끼게 할 수 있는 느낌
난 죽을 때까지 느끼고 싶어
내 곁에 있어줘 아낄 수 있어
아낄 수 있어

언제나 너만 바라봐
나도 모르게 괜히 웃음이 나와
Oh baby baby baby baby
난 크게 소리 외치고 싶어

좋아 네 모든 것이 좋아
머리부터 발끝까지도
조그만 행동까지 하나 하나
다 좋아 네 모든 것이 좋아
너와 함께라면 즐거워
시간이 지날수록 더 좋아져

난 네가 필요해
매일같이 있게 해달라고 난 기도해
나 오직 너만이와 행복하게 살 수가 있어

Break it down now
Come on no no

Ay girl 너와 함께면
하루하루가 너무 특별해
Stay with me
Forever and ever baby please
And girl 우리가 운명 아니어도
난 무조건 너야
You know that I got you
You know that I love you
I’ll always be with you

언제나 너만 바라봐
나도 모르게 괜히 웃음이 나와
Oh baby baby baby baby
난 크게 소리 외치고 싶어

좋아 네 모든 것이 좋아
머리부터 발끝까지도
조그만 행동까지 하나 하나
다 좋아 네 모든 것이 좋아
너와 함께라면 즐거워
시간이 지날수록 더 좋아져

난 네가 필요해
매일같이 있게 해달라고 난 기도해
나 오직 너만이와 행복하게 살 수가 있어

난 절대로 떨어지기 싫어
너를 보고 있어도 너무 보고 싶은걸
Huh no no no
내 곁에 항상 있어줘 My girl
I want you and I need you
Don't ever ever leave my side

좋아 네 모든 것이 좋아
머리부터 발끝까지도
조그만 행동까지 하나 하나
다 좋아 네 모든 것이 좋아
너와 함께라면 즐거워
시간이 지날수록 더 좋아져

난 네가 필요해
매일같이 있게 해달라고 난 기도해
나 오직 너만이와 행복하게 살 수가 있어

Break it down now
Come on no no

I wanna be your everything
You know that I got you
You know that I love you
I’ll always be with you"
그리워라,10CM,"가끔씩 자꾸 니 생각이 나서 잠도 오지를 않고
마음만 괜히 심란하고
우리는 깨끗이 헤어졌지만 지겹던 너의 얼굴이
지겹던 너의 목소리가
그리워라라라라라라라라 그대와와와와와와와와
함께 걷고 싶던 거리엔 사람도 없는데
그리워라라라라라라라라 그대와와와와와와와와
함께 보고 싶던 영화는 막을 내렸는데
우리는

어제도 자꾸 니 생각이 나서 밥도 먹기가 싫고
머리만 괜히 복잡하고
우리는 쿨하게 헤어졌지만 귀찮던 너의 전화가
귀찮던 너와의 약속이
그리워라라라라라라라라 그대와와와와와와와와
함께 가고 싶던 식당은 손님이 없는데
그리워라라라라라라라라 그대와와와와와와와와
함께 놀고 싶던 공원은 문을 닫았는데

우리는 깨끗이 헤어졌지만
다시는 마주칠 일도 없겠지만
이대로 시간이 흐르는 대로
우연히 다시 만나길 기약하네"
Hotel room,10CM,"전 재산을 털고 털어 너를 위해 준비한
오늘밤을 기대해 주길 바래
In my hotel room

아침부터 두근대며 얼른 3시가 되길
이 공간이 네 맘에 들길 바래
In my hotel room

창가에 걸린 커튼에 손을 대지 않고도
밤하늘을 펼쳐 보일 때
놀랍지 않아도 그런 것처럼 웃어줘
온통 새하얀 이불과 베개가 조심스러워
내가 촌스럽게 굴어도
실망하지 말고 그냥 안아줘
문 앞엔 Please do not disturb

밤이 점점 깊어가도 우린 할게 많은데
모든 것이 네 맘에 들길 바래
In my hotel room

처음 들어보는 이름도 어려운 메뉴들을
찬찬히 읽어 보고 나면
눈치보지 말고 원하는 대로 골라줘
냉장고 속에 빼곡히 정리된 맥주들이
자꾸 널 부르고 있다면
나 신경 쓰지 말고 그냥 꺼내줘
가격이 미쳤더라도

밤이 점점 깊어 가고 이불 속은 포근해
오늘밤이 더 아름답길 바래
모든 것이 네 맘에 남길 바래 hotel room
여기서 그냥 평생 살 수 있다면 hotel room
아침을 너와 함께 맞는다면 hotel room
시간이 빨라 어느새 날이 밝아 hotel room
눈을 떠 아침이야 이제 그만
Check out"
Stay (감성충만 중2병 청개구리왕자),10CM,"Stay 내 눈물이 마를 때까지
Stay 내가 나를 모를 때까지
Stay 아주 조금만 기다려
Stay 내 기억의 주인은 나야
Stay 내가 널 보내줄 때까지
Stay 내 기억 속에서라도

조금의 조금의 
따뜻함 따뜻함
이라도 이라도 
간직할 수 있게 해 줘
난 이미 얼어버릴 듯 
한없이 차가워

너마저 너마저 
떠나면 떠나면
나에겐 나에겐 
이제 아름다움이 없어
난 이미 버려져 있고 
한없이 더러워
Stay inside my dear
Don`t you come out my dear

Hey 이미 꽤 오랜 시간 동안 
내 안에 머물러 있었잖아
이제 그냥 집이라고 생각해

조금의 조금의 
따뜻함 따뜻함
이라도 이라도 
간직할 수 있게 해 줘
난 이미 얼어버릴 듯 
한없이 차가워

너마저 너마저 
떠나면 떠나면
나에겐 나에겐 
이제 아름다움이 없어
난 이미 버려져 있고 
한없이 더러워
Stay inside my dear
Don`t you come out my dear

조금의 따뜻함
조금의 조금의 
따뜻함 따뜻함
이라도 이라도 
간직할 수 있게 해 줘
난 이미 얼어버릴 듯 
한없이 차가워

너마저 떠나면
나에겐
이제 아름다움이 없어
난 이미 버려져 있고 
한없이 더러워
Stay inside my dear
Don`t you come out my dear"
Jenga,10CM,"I just wanted to play this game
사랑이란 감정에
매료돼 날 가득 채웠네
누가 시킨 적도 없는데
탑을 쌓아 올렸네
난 너의 조각들로 빼곡해

내 맘을 채운 너의 눈 코 입과
너의 특유의 말투와 억양
시야에서 흐릿해져 갈 때면
휘청거리네 나의 하루가
내 맘에 수많은 구멍이 나도
버틸 수 있는 이유는 너라고
이제 네가 한 발짝만 더
발을 빼면 난 무너질 텐데

I don't wanna play
this game no more
somebody help
I don't wanna play
this game no more
somebody help

탑이 무너지고 나면
폐허가 돼버릴까 봐
펜스를 두르고
유적지로 두면 어떨까
일어나지도 않은 일을 상상하며
이음새를 붙들고 있는 나를
너는 전처럼 바라보지 않아
우리 사랑을 피사의 사탑이라
생각지 않잖아
이 게임의 끝을 준비하게 해줘
쓰러질 땐 아무도 없게

내 맘을 채운 너의 눈 코 입과
너의 특유의 말투와 억양
시야에서 흐릿해져 갈 때면
휘청거리네 나의 하루가
내 맘에 수많은 구멍이 나도
버틸 수 있는 이유는 너라고
이제 네가 한 발짝만 더
발을 빼면 난 무너질 텐데

I don't wanna play
this game no more
somebody help
I don't wanna play
this game no more
somebody help

바람이 불어와
더 이상 못 버틸 것 같아
다시 채워주면 안 될까
내 맘은 굳어가
의미를 잃은 것 같아

I don't wanna play
this game no more
somebody help
I don't wanna play
this game no more
somebody help
I don't wanna play
this game no more
somebody help"
우연인 듯 운명,10CM,"어느새 그대가 불어와

내게 기대면

I feel your everything, everything
 

눈에 가득 담은 그대가

더 선명해져서

조금씩 내게로 번져


시려오는 밤이면 

멀어질까

아득히 숨겨두었던

지쳐있던 내 맘을

감싸준 그대

When I look Into your eyes
 

Someday 영원할 것 같던 그 순간처럼

우연인 듯 나에게 찾아와줘

곁에 언제라도 Stay with me 이렇게 항상

운명처럼 다가와 머물러줘 내게
 

눈에 가득 담긴 그대가

흐르지 않게

I feel your everything be me


따스한 온기들이

흩어져가

꿈 꾸듯 그댈 따라서

세상이 닿는 이 곳

I'm still by your side

When I look into your eyes


Someday 영원할 것 같던 그 순간처럼

우연인 듯 나에게 찾아와줘

곁에 언제라도 Stay with me 이렇게 항상

운명처럼 다가와 머물러줘 내게
 

무너질듯 아픈 시간들 이젠

스며든 너로 가득한데

나 홀로 버티며

그댈 기다릴게
 

Someday 영원할 것 같던 그 순간처럼

우연인 듯 나에게 찾아와줘

곁에 언제라도 Stay with me 이렇게 항상

운명처럼 다가와 머물러줘 내게"
그러니까...,10CM,"아침이 오는 나의 마음에 어느 샌가
분홍빛이 물들지만
구름이 오고 바람이 불어 흐려지면 
한 순간도 버텨내지 못할거야

너의 마음과 너의 얼굴은
다시 봐도 너무나 눈부시지만
너의 두 손을 결국에 나는 머뭇하다 못 잡을거야 
난 최고 멍청이니까

한 침대 한 이불 단잠을 깬 너는 웃고
식탁에 마주 앉아 좋기도 하겠지만
커텐을 올리고 눈이 밝아지면
보게 될 거야 난 아무것도 아니니까

비 오는 퇴근길 우산 속의 너를 안고
저녁거릴 사 들고 좋기도 하겠지만
안개가 걷히고 눈이 밝아지면
보게 될거야 난 아무것도 아니니까

노을이 드는 낡은 창가에 
걸터앉아 네 얼굴을 생각했지
환한 얼굴의 나와는 다른 슬픈 표정
우리 둘은 이뤄지지 않을거야
우리 둘은 행복하진 못할거야"
일시정지,10CM,"까만 밤이 다시 오고
혼자 남은 방이 무서워 졌을 때
창을 열어 밖을 보니
세상 모든 것이 정지해 있군요

날 괴롭히던 밤이 흐르지 못하고
벽에 막힌 것처럼 이대로 영원히
난 아무것도 할 수 없게 되었죠

숨을 쉴 수 없을 만큼 고요히 멈춰진 이 밤을
누가 만든 거죠
아무도 찾아와 주지 않는 어두운 이 방안에
갇혀 울고 있죠

나는 아무 잘못 없이
여기 이 방안에 있었을 뿐인데
목소리는 다 흩어지고
그 어떤 대답도 들을 수 없군요

날 괴롭히는 밤이 흐르지 못하고
벽에 막힌 것처럼 이대로 영원히
난 아무것도 할 수 없게 되었죠

아무런 의미도 없이 아프기만 한 이 시간은
누가 만든 거죠
아무도 찾아와 줄 리 없는 외로운 이 방 안에
갇혀 울고 있죠"
HELP,10CM,"어떤 약을 먹고 누워야 
잠이 들 수 있을까
사실 알고 있지만 좀 불안해
내게 엉켜있는 문제들을 
말하기 싫지만
나는 너무도 지쳐 있지

나를 괴롭히길 좋아하는 
많은 사람들이
사라진 세상이 있지 않을까
가끔은 도망치지만 
그 속에 숨기도 했지만
나는 결말을 알고 있지

하루 종일 했던 거지같은 말과
죽을 만큼 바보 같은 짓들에
갇혀 있는 나를 누가 
대신 꺼낼 수 없을까
오늘밤이 가기 전에

Help, somebody help
Somebody help
Somebody help me please tonight
Somebody help
Somebody help
Somebody help me please tonight

다들 나와 같은 모습인데 
참고 있는 걸까
아니면 나만 못된 사람인 걸까
가끔은 꿈을 꾸지만 그 
속을 날기도 했지만
나는 결말을 알고 있지

하루 종일 했던 거지같은 말과
죽을 만큼 바보 같은 짓들에
갇혀 있는 나를 누가 
대신 꺼낼 수 없을까
오늘밤이 가기 전에

Help, somebody help
Somebody help
Somebody help me please tonight
Somebody help
Somebody help
Somebody help me please tonight

이제 다시 아침이 오면 
난 일어날 수 있을까 Somebody help
변하길 바란 모든 것들이 
여전히 그대로 일까 Somebody help
이제 다시 아침이 오면 
난 일어날 수 있을까 Somebody help
변하길 바란 모든 것들이 
여전히 그대로 일까 Somebody help
이제 다시 아침이 오면 
난 일어나야 하는데 Somebody help
변하지 않을 모든 것들이 
나는 자신이 없는데 Somebody help

Somebody help"
눈이 오네,10CM,"눈이 오네 구름 같은 저만치 하얀 눈이 방울 져 창가를 지나
사람들과 사람들의 그림 같은 기억에 앉아 녹아가네
한해 전에 그대와 내가 눈을 맞던 거리마다에 숨겨 놓은
기억들이 광선처럼 나를 뚫고 들어와 더욱 아프게 해

지나간 마음은 지나간 그대로
그대와 나만의 아름다웠던 그 나날들이 나는 두려워져 녹아 없어질까 난 무서워
눈이 오네 저만치 하얀 눈이 방울 져 창가를 지나
사람들과 사람들의 그림 같은 기억에 앉아 녹아가네

지나간 마음은 지나간 그대로
그대와 나만의 아름다웠던 그 나날들이 나는 두려워져 녹아 없어질까 난 내가 없어질까 난 무서워
눈이 오네 눈이 방울 져 창가를 지나
사람들과 사람들의 그림 같은 기억에 앉아 녹아가네"
아프리카 청춘이다,10CM,"아프리카 나도 가고 싶으니까
코타키나발루 좋겠다
산토리니 근데 나는 뭐하고 있니
아마존의 눈물 슬프다

여행가고 싶다 여행가고 싶어
언제든 어디든 떠날 수 있어
도망가고 싶다 도망가고 싶어
언제든 어디든 떠날 수 있어

자메이카 진짜 가고 싶다니까
우즈베키스탄 예쁘다
사우디 아라비아 거긴 기름값 얼마야
브라질의 삼바 신 난다

가방 샀고 모자 샀고 자외선차단크림도 사고
캐리어 있고 카메라 있고 별의별 것들이 다 있다고
젊음도 있고 열정도 있고 꿈도 패기도 다 있다지만
여권이 없고 비자가 없고 돈 없다고
두 다리 두 팔이 멀쩡하면 뭐하나
청춘이 뜨거워 타오르면 뭐하나
국제선 비행기 한번 타보지도 못하고
눈물이 흐르네

아프리카 나도 가고 싶다니까
알래스카 연어 맛 좋다
산토리니 근데 나는 뭐하고 있니
사하라의 폭풍 뜨겁다
아프리카 나도 가고 싶다니까
진짜 가고 싶다니까
나도 보내 달라니까"
죽겠네,10CM,"가사
프린트(아깝다고 생각 말게나~ 이제 간다~)

어떻게 해야 할지 몰라 
웃질 않아도 아름다와 
바라만 봐도 너무 좋아
죽겠네

코를 골아도 듣기 좋아 
냄새가 나도 향기로와 
씻지 않아도 너무 빛이 나서 
죽겠네

이러다 정말 미쳐 돌아 버리면 어쩌나 
이러다 진짜 숨이 덜컥 멎으면 어쩌나

그대의 눈가에 눈곱이 내게는 
Its so nice, so nice, so nice
그대의 스타킹 뜯어진 구멍도 
Its so nice, so nice, so nice

일분일초가 보석같아
싸울 시간이 나질 않아
사랑만해도 시간이 모잘라서 
죽겠네

(기타~)

이러다 정말 미쳐 돌아 버리면 어쩌나 
이러다 진짜 숨이 덜컥 멎으면 어쩌나

그대의 잇몸에 김가루 내게는 
Its so nice, so nice, so nice
그대의 가슴이 충분치 않아도 
Its so nice, so nice, so nice

어떻게 해야 할지 몰라 
웃질 않아도 아름다와 
바라만 봐도 너무 좋아 
죽겠네 우~
죽겠네 bebe~ oh~"
Corona,10CM,"짧은 순간이 지나 다시는 볼 수 없다면
기억에 두고 두고 늘 간직해야 한다면
네겐 이른 시간 굳이 깨워 미안하지만
결코 없었던 새로운 하늘을 보여줄께

I said ""today will be nice.""
I said ""today will be nice.""

햇빛과 달빛이 서로 만나게 되는 순간
우린 놓았던 두 손을 다시 잡아도 좋아
네겐 이른 시간 굳이 깨워 미안하지만 
결코 없었을 새로운 하늘을 열어줄께

온 바람결이 너무 거칠지도 느슨하지도
순간을 위해 마련된 것처럼

I said ""today will be nice.""
I said ""today will be good.""
I said ""today will be nice.""
오늘만은 말도 안 되는 바램이 이뤄질지도 몰라
내겐 소중한 시간 한 순간도 눈감지마

이젠 다시는 볼 수 없다면
기억에 두고두고 늘 간직해야 한다면"
Rebirth,10CM,"너를 생각하는 마음
너를 미워하는 마음
굳어져 있던 모든 마음이
허락하지 않았는데
알아차리지도 못하게
얼음이 다시 녹아 내리듯
떠오르네 저 깊은 바다에
어느덧 수면위로
살아나는 이 마음을 보면
누구든 행복하겠지
너를 기대하는 마음
너를 밀어내는 마음
굳어져 있던 모든 마음이
용서하지 않았는데
알아차리지도 못하게
낙엽이 지고 꽃을 피우듯
떠오르네 저 깊은 늪지에
어느새 표면위로
살아나는 이 마음을 보면
누구든 행복하겠지
그대의 마음까지는 나의 생각대론
녹여 내릴 수가 없네
그대의 마음까지는 나의 노력으론
떠오르게 할 수 없지만
누구든 행복하겠지"
사랑이 방울지네,10CM,"햇빛이 스며들자마자 벌떡 일어나
따뜻한 물에 세수하고 면도를 하고
잠들기 전에 걸어뒀던 옷가지들이 널려있고
넘겨야할지 그냥 둘지 머리는 맘에 안 들지만

널 만나러 가는
한적한 길 위로
불어오는 바람에
사랑이 방울방울지네
무슨 말을 하고
어떤 표정을 지을지
떨리는 맘 위로
사랑이 방울방울지네

자리는 잡고 앉자마자 덜컥 겁이나
애꿎은 휴대전화기를 들었다 놨다
30분이나 지나도록 연락이 너무 없으니까
혹시나 너무 바쁘다가 약속을 잊어먹었을까

너를 기다리는
설레는 마음과
불안한 기분에도
사랑이 방울방울지네
무슨 말을 하고
어떤 표정을 지을지
떨리는 맘 위로
사랑이 방울방울지네

우 사랑이
우 내 맘에
우 사랑이
우 내 맘에

너를 맞이하는
울리는 종소리
야릇한 향기에도
사랑이 방울방울지네
무슨 말을 하고
어떤 표정을 지어도
너와 나 우리 사이
사랑이 방울방울지네"
,,
애상,10CM,"말리지 마 내 이런 사랑을 
너만 보면 미칠 것 같은 이 맘을 
누가 알겠어 웨딩드레스 입은 네 곁에 다른 사람이 

알잖아 너를 이토록 사랑하며 기다린 나를 
뭐가 그리 바쁜지 너무 보기 힘들어 
넌 도대체 뭐 하고 다니니

그게 아냐 이유는 묻지 마 그냥 믿고 기다려 주겠니 
내게도 사랑을 위한 시간이 필요해 널 받아들일 수 있게 

일부러 피하는 거니 문자 해도 아무 소식 없는 너 
싫으면 그냥 싫다고 솔직하게 말해 봐 

말리지 마 내 이런 사랑을 
너만 보면 미칠 것 같은 이 맘을 
누가 알겠어 웨딩드레스 입은 네 곁에 다른 사람이 

난 두려워 나보다 더 멋진 그런 남자 너가 만날까 봐 
아니야 그렇지 않아 정말 너 하나 뿐야 속는 셈 치고 한 번 믿어 봐


우연히 너를 보았지 다른 남자 품 안에 너를 
한 번도 볼 수 없었던 너무 행복한 미소 
내 사랑은 무너져 버렸어

그게 아냐 변명이 아니라 그 남자는 나완 상관없어 
잠시 나 어지러워서 기댄 것 뿐이야 날 오해하지 말아 줘 

나 역시 많은 여자들 만났다가 헤어져도 봤지만 
한꺼번에 많은 여자를 만난 적은 없었어 

네가 뭔데 날 아프게 하니 너 때문에 상처 돼버린 내 사랑 
이제 다시는 너의 어떤 만남도 나같은 사람 없을 걸

난 두려워 나 역시 다시는 이런 사랑할 수 없을까 봐 
믿을 수 없겠지만은 너가 첫사랑인데 떠나 버리면 어떡하라고 
사랑까지는 바라지도 않을게 네 곁에 항상 있게만 해 줘 제발 제발"
발걸음 (Live Ver.),10CM,"해 질 무렵 날 끌고 간 발걸음 
눈 떠보니 잊은 줄 알았던 곳에 
아직도 너에 대한 
미움이 남아 있는지 
이젠 자유롭고 싶어 
시간은 해결해 주리라
난 믿었지 
그것조차 어리석었을까 
이젠 흘러가는 데로
날 맡길래 
너완 상관없잖니 
처음부터 너란 존재는 
내겐 없었어 
니가 내게 했듯이 
기억해 내가 아파했던 만큼 
언젠가 너도 
나 아닌 누구에게 
이런 아픔 겪을 테니 
미안해 이렇게밖에 
할 수 없잖니 
정말 이럴 수밖에 
전처럼 다시 시작할 수 있는 
그 날이 오길 
너를 사랑할 수 없고
너를 미워해야 하는 날 위해

처음부터 너란 존재는 
내게 없었어 
니가 내게 했듯이 
기억해 내가 아파했던 만큼 
언젠가 너도 
나 아닌 누구에게 
이런 아픔 겪을 테니 
미안해 이렇게밖에
할 수 없잖니 
정말 이럴 수밖에 
전처럼 다시 시작할 수 있는
그 날이 오길 
너를 사랑할 수 없고
너를 미워해야 하는 
날 위해"
Talk,10CM,"어쩐지 느낌이 좋지 않다 싶었지 서로가 서로의 말을 돌려 들었지

넉잔의 커피와 두 갑 담배 태우고도 돌아와 웃으며 텔레토빌 보았지만 

toc toc toc talk to me now I can hear your sound. I can hear your feel toc. 

toc toc toc talk to me now I can hear your sound. I can hear your feel toc. 

이해와 오해의 너무 잔혹한 차이 너와 나 우리는 매우 경솔한 사이

넉 잔의 커피와 두 갑 담배 태우고도 돌아와 웃으며 텔레토빌 보았지만 

toc toc toc talk to me now I can hear your sound . I can hear your feel toc. 

toc toc toc talk to me now I can hear your sound. I can hear your feel toc. 

아침에 눈 떠 뒤척인 얘기 꿈에서 만난 여자이야기 

자리를 비운 그 삼자 뒷얘기 뭐든 어떻든 너의 이야기 

사람 때문에 죽고 사는 일 우연히 만나 반하고 잠자고 너무너무 뻔한 유치한 얘기

그게 무어든 어떻든 가볍든 무겁든 너의 얘기 

toc toc toc talk to me now I can hear your sound. I can hear your feel. 

toc toc toc talk to me now I can hear your sound. I can hear your feel. 

toc toc toc talk to me now I can hear your sound. I can hear your feel toc"
,,
이 밤의 끝을 잡고 (감성충만 중2병 청개구리왕자),10CM,"Na 다시는 널 볼 수 없겠지
나의 입술이 
너의 하얀 어깨를 감싸 안으며 
그렇게 우린 
이 밤의 끝을 잡고 사랑했지만

마지막 입맞춤이 아쉬움에 떨려도
빈손으로 온 내게 세상이 준 선물은 
너란 걸 알기에 참아야겠지

내 마음 아프지 않게 
그 누구보다도 행복하게 살아야 해 
모든 걸 잊고 모든 걸 잊고
이 밤의 끝을 잡고 있는 나의 사랑이 
더 이상 초라하지 않게 
나를 위해 울지 마 난 괜찮아

마지막 입맞춤이 아쉬움에 떨려도
빈손으로 온 내게 세상이 준 선물은 
너란 걸 알기에 참아야겠지 

내 마음 아프지 않게 
그 누구보다도 행복하게 살아야 해 
모든 걸 잊고 모든 걸 잊고
이 밤의 끝을 잡고 있는 나의 사랑이 
더 이상 초라하지 않게 
나를 위해 울지 마 난 괜찮아

나의 가슴으로 너와 함께 나누었던 
이 밤을 간직한 채 잠시 널 묻어야 하겠지
나의 눈물이 널 붙잡고 있지만
네가 힘들지 않게 웃으며 보내야겠지

내 마음 아프지 않게 그 누구보다도 
행복하게 살아야 해 모든 걸 잊고 
이 밤의 끝을 잡고 있는 나의 사랑이 
더 이상 초라하지 않게 
나를 위해 울지 마 난 괜찮아"
냄새나는 여자,10CM,"화장을 지울 때 셔츠를 벗을 때
코끝을 지나는 그대만의 냄새

예쁘지도 않고 못나지도 않은
밋밋한 얼굴의 그대만의 냄새

좋다 하기엔 넌 너무 짜릿해
보고 싶지 않다가도 매일 나는 느끼네

우 나도 몰래 너를 안은 채로
풀썩 쓰러지게 돼 

샤워를 마치고 머리를 만질 때
코끝을 맴도는 그대만의 냄새

끌리지도 않고 질리지도 않는
밋밋한 매력의 그대만의 냄새

싫다 하기엔 넌 너무 짜릿해
보고 싶지 않다가도 매일 나는 느끼네 

우 나도 몰래 너를 안은 채로
풀썩 쓰러지게 돼 
우우 나도 몰래 너를 안은 채로
덥썩 입맞추게 돼

그대만의 냄새 우
그대만의 냄새 우
그대만의 냄새 우
참 좋은 냄새"
Beautiful Moon,10CM,"달빛 가득한 밤이 지나 새벽녘이 밝아오누나
취한 길바닥에 엎드려 저 달 무심히 흔들어

아침이 밝아오나 아니면 저녁일까
마치 어제와 같은 새로운 달을 만나듯
하늘이 무너지네 세상이 멸망하네
너의 그 은근한 몰락에 건배를 오오오


Some beautiful day
Some beautiful life
새까만 하늘에 내 손톱 만하게
Some beautiful day
Some beautiful life
딱 오늘만큼의 난 너를 원해


My beautiful moon과
큰 딱정벌레의 하늘을 채운 그림 한 장 속
My beautiful moon과
찬 이슬 한 잔의 거리를 채운 생의 뿌듯함 

오오오 오오오 오오오


너를 사랑한다 말하고 너는 유난히도 빛나고
맨정신이 아니더라도 너는 빈 자리 그대로

아침이 밝아오면 저녁을 기다리고
마치 어제와 같은 새로운 달을 기대해
하늘이 무너지네 세상이 멸망하네
너의 그 은근한 몰락에 건배를

Some beautiful day
Some beautiful life
새까만 하늘에 내 손톱 만하게
Some beautiful day
Some beautiful life
딱 오늘만큼의 난 너를 원해

My beautiful moon과
큰 딱정벌레의 하늘을 채운 그림 한 장 속
My beautiful moon과
찬 이슬 한 잔의 거리를 채운 생의 뿌듯함

나는 어른이 되고 너의 그 귀한 목소리를 
쉽게 취해 듣지 못한 다해도 난 너를 기다릴래

Some beautiful day
Some beautiful life
새까만 하늘에 내 손톱 만하게
Some beautiful day
Some beautiful life
딱 오늘만큼의 난 너를 원해

My beautiful moon과
큰 딱정벌레의 -
My beautiful moon과
찬 이슬 한 잔의 거리를 채운 생의 뿌듯함

아침이 밝아와 아침이 밝아와
아침이 밝아와 아침이 밝아와
My beautiful moon"
그대와 나,10CM,"오래된 찻집에 비스듬히 앉아
메뉴판을 집어 나에게 건네던
어떤 걸로 할까 아무거나 좋아
난 잘 모르니까 너와 같은 걸로
익숙한 자리에 익숙한 음료는
다 그대로지만 사실은 우리 헤어지던 날

그대와 나 그대와 나 그대와 나

한참을 기다려 너와 나 사이에
커피잔이 놓여 이제야 따뜻해
난 잘 모르겠어 네가 하는 말들
왜 그리 차가워 나는 좀 놀랬어
나는 바보같이 손을 내젓다가
커피잔을 쏟아 주변을 적시고
늘 같은 실수에 늘 같은 종업원
다 그대로지만 사실은 우리 헤어지던 날

그대와 나 그대와 나 그대와 나
그대와 나 그대와 나 그대와 나

나는 바보같아"
모닝콜,10CM,"얼마나 힘든 날이었는지
얼마나 깊은 밤이었는지 
다 알고 또 다 이해하지만
그대여 이제 내 말 들어봐요

꼭 닫은 창은 열어둘게요
그대의 감은 눈이 부시게
창밖에 아이 뛰어노는 소리
그대여 이제 그만 잠든 척 해요

누군가 함께 눈을 비비며
아침을 같이 맞는 일이
나에겐 그저 간단하거나 익숙한 일이
아니지만

그대 감은 두 눈에 우우 
그대의 마른 입술에 우우우 

듣고 있나요 나의 목소리
느껴지나요 나의 기분이
시간은 아직 많이 남았지만 
그대여 제발 그만 잠든 척 해요

누군가 함께 눈을 비비며
아침을 같이 먹는 일이
나에겐 그저 간단하거나 익숙한 일이
아니지만

그대 감은 두 눈에 우우 우우우
그대의 마른 입술에 우우우 우우우

지난 밤에 갇힌 그대여
이제 그만 나와 눈을 떠요

그대 감은 두 눈에 우우 우우우
그대의 마른 입술에 우우우 우우우

굿모닝 굿모닝 그대의 아침
굿모닝 굿모닝 월요일"
